Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	UCB57_A Spectral Count	UCB57_B Spectral Count	UCB57_C Spectral Count	UCB57_D Spectral Count	UCB57_E Spectral Count	UCB57_F Spectral Count	UCB57_Neat Spectral Count	UCB57_Raw Spectral Count	UCB78_A Spectral Count	UCB78_B Spectral Count	UCB78_C Spectral Count	UCB78_D Spectral Count	UCB78_E Spectral Count	UCB78_F Spectral Count	UCB78_Neat Spectral Count	UCB78_Raw Spectral Count	UCB79_A Spectral Count	UCB79_B Spectral Count	UCB79_C Spectral Count	UCB79_D Spectral Count	UCB79_E Spectral Count	UCB79_F Spectral Count	UCB79_Neat Spectral Count	UCB79_Raw Spectral Count	UCB57_A Unique Spectral Count	UCB57_B Unique Spectral Count	UCB57_C Unique Spectral Count	UCB57_D Unique Spectral Count	UCB57_E Unique Spectral Count	UCB57_F Unique Spectral Count	UCB57_Neat Unique Spectral Count	UCB57_Raw Unique Spectral Count	UCB78_A Unique Spectral Count	UCB78_B Unique Spectral Count	UCB78_C Unique Spectral Count	UCB78_D Unique Spectral Count	UCB78_E Unique Spectral Count	UCB78_F Unique Spectral Count	UCB78_Neat Unique Spectral Count	UCB78_Raw Unique Spectral Count	UCB79_A Unique Spectral Count	UCB79_B Unique Spectral Count	UCB79_C Unique Spectral Count	UCB79_D Unique Spectral Count	UCB79_E Unique Spectral Count	UCB79_F Unique Spectral Count	UCB79_Neat Unique Spectral Count	UCB79_Raw Unique Spectral Count	UCB57_A Total Spectral Count	UCB57_B Total Spectral Count	UCB57_C Total Spectral Count	UCB57_D Total Spectral Count	UCB57_E Total Spectral Count	UCB57_F Total Spectral Count	UCB57_Neat Total Spectral Count	UCB57_Raw Total Spectral Count	UCB78_A Total Spectral Count	UCB78_B Total Spectral Count	UCB78_C Total Spectral Count	UCB78_D Total Spectral Count	UCB78_E Total Spectral Count	UCB78_F Total Spectral Count	UCB78_Neat Total Spectral Count	UCB78_Raw Total Spectral Count	UCB79_A Total Spectral Count	UCB79_B Total Spectral Count	UCB79_C Total Spectral Count	UCB79_D Total Spectral Count	UCB79_E Total Spectral Count	UCB79_F Total Spectral Count	UCB79_Neat Total Spectral Count	UCB79_Raw Total Spectral Count	UCB57_A Intensity	UCB57_B Intensity	UCB57_C Intensity	UCB57_D Intensity	UCB57_E Intensity	UCB57_F Intensity	UCB57_Neat Intensity	UCB57_Raw Intensity	UCB78_A Intensity	UCB78_B Intensity	UCB78_C Intensity	UCB78_D Intensity	UCB78_E Intensity	UCB78_F Intensity	UCB78_Neat Intensity	UCB78_Raw Intensity	UCB79_A Intensity	UCB79_B Intensity	UCB79_C Intensity	UCB79_D Intensity	UCB79_E Intensity	UCB79_F Intensity	UCB79_Neat Intensity	UCB79_Raw Intensity	UCB57_A MaxLFQ Intensity	UCB57_B MaxLFQ Intensity	UCB57_C MaxLFQ Intensity	UCB57_D MaxLFQ Intensity	UCB57_E MaxLFQ Intensity	UCB57_F MaxLFQ Intensity	UCB57_Neat MaxLFQ Intensity	UCB57_Raw MaxLFQ Intensity	UCB78_A MaxLFQ Intensity	UCB78_B MaxLFQ Intensity	UCB78_C MaxLFQ Intensity	UCB78_D MaxLFQ Intensity	UCB78_E MaxLFQ Intensity	UCB78_F MaxLFQ Intensity	UCB78_Neat MaxLFQ Intensity	UCB78_Raw MaxLFQ Intensity	UCB79_A MaxLFQ Intensity	UCB79_B MaxLFQ Intensity	UCB79_C MaxLFQ Intensity	UCB79_D MaxLFQ Intensity	UCB79_E MaxLFQ Intensity	UCB79_F MaxLFQ Intensity	UCB79_Neat MaxLFQ Intensity	UCB79_Raw MaxLFQ Intensity	Indistinguishable Proteins
sp|Q13201|MMRN1_HUMAN	Q13201	MMRN1_HUMAN	MMRN1	1228	Homo sapiens OX=9606	1:Experimental evidence at protein level	Multimerin-1	1.0	0.999	29	130	69	130	3	0	7	0	0	0	0	0	12	0	50	0	0	0	0	0	12	0	46	0	0	0	0	0	1	0	5	0	0	0	0	0	2	0	29	0	0	0	0	0	3	0	29	0	0	0	0	0	3	0	7	0	0	0	0	0	12	0	50	0	0	0	0	0	12	0	46	0	0	0	0	0	1.6585935E7	0.0	2.7221134E7	0.0	0.0	0.0	0.0	0.0	2.06679408E8	0.0	5.7345504E8	0.0	0.0	0.0	0.0	0.0	1.71750224E8	0.0	6.1094093E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.61784E7	0.0	0.0	0.0	0.0	0.0	5.4016888E7	0.0	6.2188012E7	0.0	0.0	0.0	0.0	0.0	4.4167088E7	0.0	7.8449416E7	0.0	0.0	0.0	0.0	0.0	
sp|Q13822-2|ENPP2_HUMAN	Q13822-2	ENPP2_HUMAN	ENPP2	915	Homo sapiens OX=9606		Isoform 2 of Ectonucleotide pyrophosphatase/phosphodiesterase family member 2	0.98	0.9978	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|Q13822-3|ENPP2_HUMAN, sp|Q13822|ENPP2_HUMAN
sp|Q13867|BLMH_HUMAN	Q13867	BLMH_HUMAN	BLMH	455	Homo sapiens OX=9606	1:Experimental evidence at protein level	Bleomycin hydrolase	0.99	0.9982	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6175276E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q14055|CO9A2_HUMAN	Q14055	CO9A2_HUMAN	COL9A2	689	Homo sapiens OX=9606	1:Experimental evidence at protein level	Collagen alpha-2(IX) chain	1.0	0.999	2	7	7	7	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0.0	3.3105002E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q14118|DAG1_HUMAN	Q14118	DAG1_HUMAN	DAG1	895	Homo sapiens OX=9606	1:Experimental evidence at protein level	Dystroglycan 1	0.85	0.999	1	11	11	11	0	0	0	0	0	0	1	4	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6484676E7	0.0	0.0	0.0	0.0	0.0	0.0	1.5124463E7	5435296.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5754228.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q14126|DSG2_HUMAN	Q14126	DSG2_HUMAN	DSG2	1118	Homo sapiens OX=9606	1:Experimental evidence at protein level	Desmoglein-2	1.0	0.999	3	4	4	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0987904E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q14515-2|SPRL1_HUMAN	Q14515-2	SPRL1_HUMAN	SPARCL1	539	Homo sapiens OX=9606		Isoform 2 of SPARC-like protein 1	1.0	0.999	3	6	0	6	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6273862.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0828555E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3453524.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5816168.5	0.0	0.0	0.0	0.0	0.0	sp|Q14515|SPRL1_HUMAN
sp|Q14520-2|HABP2_HUMAN	Q14520-2	HABP2_HUMAN	HABP2	534	Homo sapiens OX=9606		Isoform 2 of Hyaluronan-binding protein 2	1.0	0.999	12	98	0	98	1	0	1	0	0	0	18	24	2	0	1	0	0	0	9	12	3	0	1	0	0	0	16	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	18	24	2	0	1	0	0	0	9	12	3	0	1	0	0	0	16	10	3.0078634E7	0.0	0.0	0.0	0.0	0.0	6.3332316E7	3.85353344E8	6.8560864E7	0.0	1.1280468E7	0.0	0.0	0.0	2.9382976E8	4.2423872E8	7.2154704E7	0.0	1.127604E7	0.0	0.0	0.0	4.07071904E8	5.8036243E8	0.0	0.0	0.0	0.0	0.0	0.0	2.5960784E8	1.58088976E8	3.1199806E7	0.0	0.0	0.0	0.0	0.0	2.30956816E8	1.09203304E8	2.9612428E7	0.0	0.0	0.0	0.0	0.0	1.45372368E8	1.79659552E8	sp|Q14520|HABP2_HUMAN
sp|Q14624|ITIH4_HUMAN	Q14624	ITIH4_HUMAN	ITIH4	930	Homo sapiens OX=9606	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H4	1.0	0.999	41	819	17	819	2	0	1	0	0	0	132	140	35	0	5	0	0	0	127	112	32	0	4	0	0	0	133	96	0	0	0	0	0	0	2	4	0	0	0	0	0	0	3	1	0	0	0	0	0	0	4	3	2	0	1	0	0	0	132	140	35	0	5	0	0	0	127	112	32	0	4	0	0	0	133	96	2.9720528E7	0.0	0.0	0.0	0.0	0.0	1.64655032E10	8.3877514E9	1.76717274E9	0.0	3.4076784E7	0.0	0.0	0.0	1.5062658E10	8.6853437E9	1.39758029E9	0.0	3.5577056E7	0.0	0.0	0.0	1.14745498E10	9.9804559E9	2.2751988E7	0.0	0.0	0.0	0.0	0.0	1.02390861E9	8.6058342E8	2.35351536E8	0.0	1.5473402E7	0.0	0.0	0.0	1.399488E9	7.4059194E8	2.38825824E8	0.0	1.6686104E7	0.0	0.0	0.0	1.34066906E9	8.4571187E8	
sp|Q14697-2|GANAB_HUMAN	Q14697-2	GANAB_HUMAN	GANAB	966	Homo sapiens OX=9606		Isoform 2 of Neutral alpha-glucosidase AB	0.99	0.999	1	3	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3124312.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4325428.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|Q14697|GANAB_HUMAN
sp|Q14766-2|LTBP1_HUMAN	Q14766-2	LTBP1_HUMAN	LTBP1	1395	Homo sapiens OX=9606		Isoform Short of Latent-transforming growth factor beta-binding protein 1	1.0	0.9986	3	5	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.823389E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4991435.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|Q14766-3|LTBP1_HUMAN, sp|Q14766-4|LTBP1_HUMAN, sp|Q14766-5|LTBP1_HUMAN, sp|Q14766|LTBP1_HUMAN
sp|Q15063-5|POSTN_HUMAN	Q15063-5	POSTN_HUMAN	POSTN	809	Homo sapiens OX=9606		Isoform 5 of Periostin	1.0	0.999	24	159	0	159	3	0	1	0	0	0	19	21	1	0	6	0	0	0	25	25	5	0	6	0	0	0	22	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	19	21	1	0	6	0	0	0	25	25	5	0	6	0	0	0	22	25	0.0	0.0	0.0	0.0	0.0	0.0	3.74231072E8	2.55763584E8	4.8969244E7	0.0	3.3263852E7	0.0	0.0	0.0	6.9691341E8	5.6348077E8	7.8549416E7	0.0	3.909122E7	0.0	0.0	0.0	8.2565005E8	7.5621069E8	0.0	0.0	0.0	0.0	0.0	0.0	1.0346524E8	6.2471228E7	3.581384E7	0.0	1.6363246E7	0.0	0.0	0.0	8.9470688E7	1.33461912E8	3.718152E7	0.0	1.4796518E7	0.0	0.0	0.0	1.70387632E8	1.4430728E8	sp|Q15063|POSTN_HUMAN
sp|Q15113|PCOC1_HUMAN	Q15113	PCOC1_HUMAN	PCOLCE	449	Homo sapiens OX=9606	1:Experimental evidence at protein level	Procollagen C-endopeptidase enhancer 1	1.0	0.9986	6	18	18	18	0	0	0	0	0	0	3	2	0	0	0	0	0	0	5	3	0	0	0	0	0	0	3	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	5	3	0	0	0	0	0	0	3	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	5	3	0	0	0	0	0	0	3	2	0.0	0.0	0.0	0.0	0.0	0.0	8.3574336E7	2.0753568E7	0.0	0.0	0.0	0.0	0.0	0.0	1.39786304E8	1.7753512E7	0.0	0.0	0.0	0.0	0.0	0.0	3.2587064E7	1.5052393E7	0.0	0.0	0.0	0.0	0.0	0.0	5.0228028E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2429128E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5701826E7	0.0	
sp|Q15166|PON3_HUMAN	Q15166	PON3_HUMAN	PON3	354	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serum paraoxonase/lactonase 3	1.0	0.9983	4	4	4	13	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6693224.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q15485-2|FCN2_HUMAN	Q15485-2	FCN2_HUMAN	FCN2	275	Homo sapiens OX=9606		Isoform 2 of Ficolin-2	1.0	0.999	4	12	0	12	0	0	5	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	3	0	0	0	0	0	0.0	0.0	3.0664448E7	0.0	0.0	0.0	0.0	3.1625296E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.34338E7	0.0	0.0	1.912869E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.837464E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2711388E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|Q15485|FCN2_HUMAN
sp|Q15582|BGH3_HUMAN	Q15582	BGH3_HUMAN	TGFBI	683	Homo sapiens OX=9606	1:Experimental evidence at protein level	Transforming growth factor-beta-induced protein ig-h3	1.0	0.999	21	225	225	225	12	0	8	0	0	0	22	22	13	0	17	0	0	0	25	24	13	0	22	0	0	0	21	26	12	0	8	0	0	0	22	22	13	0	17	0	0	0	25	24	13	0	22	0	0	0	21	26	12	0	8	0	0	0	22	22	13	0	17	0	0	0	25	24	13	0	22	0	0	0	21	26	2.90291456E8	0.0	1.24442992E8	0.0	0.0	0.0	8.4604422E8	6.2840749E8	2.30182688E8	0.0	9.5455328E8	0.0	0.0	0.0	1.1840768E9	1.02371392E9	1.54140384E8	0.0	3.41321344E8	0.0	0.0	0.0	1.19353126E9	1.14274534E9	7.5448184E7	0.0	2.9591146E7	0.0	0.0	0.0	2.1081744E8	2.18844816E8	8.7617112E7	0.0	6.2336696E7	0.0	0.0	0.0	4.22371648E8	4.1136832E8	9.8702496E7	0.0	9.0168624E7	0.0	0.0	0.0	4.29474976E8	4.36711168E8	
sp|Q15758|AAAT_HUMAN	Q15758	AAAT_HUMAN	SLC1A5	541	Homo sapiens OX=9606	1:Experimental evidence at protein level	Neutral amino acid transporter B(0)	1.0	0.999	8	31	10	31	2	0	1	0	0	0	0	0	4	0	8	0	0	0	0	0	6	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	2	0	3	0	0	0	0	0	2	0	1	0	0	0	0	0	4	0	8	0	0	0	0	0	6	0	10	0	0	0	0	0	5.6536632E7	0.0	4.4480916E7	0.0	0.0	0.0	0.0	0.0	1.0377908E8	0.0	1.03852032E8	0.0	0.0	0.0	0.0	0.0	8.8969592E7	0.0	2.05018672E8	0.0	0.0	0.0	0.0	0.0	5.2212412E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6544856E7	0.0	5.281898E7	0.0	0.0	0.0	0.0	0.0	4.3413796E7	0.0	4.8084232E7	0.0	0.0	0.0	0.0	0.0	
sp|Q15848|ADIPO_HUMAN	Q15848	ADIPO_HUMAN	ADIPOQ	244	Homo sapiens OX=9606	1:Experimental evidence at protein level	Adiponectin	1.0	0.999	3	50	50	50	0	0	10	0	0	0	2	5	1	0	9	0	0	0	1	7	1	0	6	0	0	0	1	7	0	0	10	0	0	0	2	5	1	0	9	0	0	0	1	7	1	0	6	0	0	0	1	7	0	0	10	0	0	0	2	5	1	0	9	0	0	0	1	7	1	0	6	0	0	0	1	7	0.0	0.0	2.38429901E9	0.0	0.0	0.0	0.0	7.5712064E7	7.385716E7	0.0	6.8367731E8	0.0	0.0	0.0	0.0	2.28047008E8	7.7637216E7	0.0	6.8389862E8	0.0	0.0	0.0	0.0	2.4956064E8	0.0	0.0	1.60530099E9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8936128E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.96767904E8	0.0	0.0	0.0	0.0	2.53223248E8	
sp|Q16610|ECM1_HUMAN	Q16610	ECM1_HUMAN	ECM1	540	Homo sapiens OX=9606	1:Experimental evidence at protein level	Extracellular matrix protein 1	1.0	0.999	18	174	0	174	2	0	5	0	0	0	26	31	4	0	1	0	0	0	23	25	4	0	1	0	0	0	27	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	26	31	4	0	1	0	0	0	23	25	4	0	1	0	0	0	27	25	1.910067E7	0.0	1.33372384E8	0.0	0.0	0.0	8.346841E8	1.06907603E9	8.9787216E7	0.0	7329375.5	0.0	0.0	0.0	1.09054195E9	1.19549658E9	5.2272412E7	0.0	7329379.5	0.0	0.0	0.0	8.5272243E8	1.65451469E9	0.0	0.0	1.08243584E8	0.0	0.0	0.0	3.62794752E8	2.65553312E8	3.4562712E7	0.0	0.0	0.0	0.0	0.0	3.49788704E8	2.23117328E8	3.5083276E7	0.0	0.0	0.0	0.0	0.0	3.4946496E8	3.11997728E8	
sp|Q16769|QPCT_HUMAN	Q16769	QPCT_HUMAN	QPCT	361	Homo sapiens OX=9606	1:Experimental evidence at protein level	Glutaminyl-peptide cyclotransferase	1.0	0.999	7	21	8	21	2	0	4	0	0	0	0	0	6	0	1	0	0	0	0	0	4	0	4	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	4	0	0	0	0	0	6	0	1	0	0	0	0	0	4	0	4	0	0	0	0	0	5.0418032E7	0.0	4.7359176E7	0.0	0.0	0.0	0.0	0.0	2.39069056E8	0.0	6.2649196E7	0.0	0.0	0.0	0.0	0.0	2.64460032E8	0.0	1.41807312E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10458688E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06069752E8	0.0	5.406184E7	0.0	0.0	0.0	0.0	0.0	
sp|Q16819|MEP1A_HUMAN	Q16819	MEP1A_HUMAN	MEP1A	746	Homo sapiens OX=9606	1:Experimental evidence at protein level	Meprin A subunit alpha	1.0	0.999	9	31	31	31	0	0	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	12	0	0	0	0	0	0.0	0.0	6.0035656E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.45377712E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51387952E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6703492E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2214168E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.623418E7	0.0	0.0	0.0	0.0	0.0	
sp|Q4LDE5|SVEP1_HUMAN	Q4LDE5	SVEP1_HUMAN	SVEP1	3571	Homo sapiens OX=9606	1:Experimental evidence at protein level	Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1	1.0	0.999	54	263	42	263	21	0	50	0	0	0	0	0	21	0	74	0	0	0	0	0	21	0	76	0	0	0	0	0	6	0	10	0	0	0	0	0	2	0	11	0	0	0	0	0	0	0	13	0	0	0	0	0	21	0	50	0	0	0	0	0	21	0	74	0	0	0	0	0	21	0	76	0	0	0	0	0	7.406809E8	0.0	6.459088E8	0.0	0.0	0.0	0.0	0.0	2.28204896E8	0.0	1.44823642E9	0.0	0.0	0.0	0.0	0.0	3.77159584E8	0.0	1.12205862E9	0.0	0.0	0.0	0.0	2.37357312E9	9.9894024E7	0.0	9.989304E7	0.0	0.0	0.0	0.0	0.0	6.406824E7	0.0	1.23635048E8	0.0	0.0	0.0	0.0	0.0	6.4538416E7	0.0	1.33874816E8	0.0	0.0	0.0	0.0	0.0	
sp|Q5C9Z4|NOM1_HUMAN	Q5C9Z4	NOM1_HUMAN	NOM1	860	Homo sapiens OX=9606	1:Experimental evidence at protein level	Nucleolar MIF4G domain-containing protein 1	1.0	0.9977	1	4	4	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q5T749|KPRP_HUMAN	Q5T749	KPRP_HUMAN	KPRP	579	Homo sapiens OX=9606	1:Experimental evidence at protein level	Keratinocyte proline-rich protein	1.0	0.999	7	28	28	28	5	0	4	0	0	0	0	0	7	0	0	0	0	0	0	2	7	0	1	0	0	0	0	2	5	0	4	0	0	0	0	0	7	0	0	0	0	0	0	2	7	0	1	0	0	0	0	2	5	0	4	0	0	0	0	0	7	0	0	0	0	0	0	2	7	0	1	0	0	0	0	2	4.9681364E7	0.0	5680162.5	0.0	0.0	0.0	0.0	0.0	1.6426432E8	0.0	0.0	0.0	0.0	0.0	0.0	3.2470754E7	1.14876544E8	0.0	0.0	0.0	0.0	0.0	0.0	5.5193296E7	2.632187E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1949144E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5426256E7	0.0	0.0	0.0	0.0	0.0	0.0	4.0277884E7	
sp|Q5T750|XP32_HUMAN	Q5T750	XP32_HUMAN	XP32	250	Homo sapiens OX=9606	1:Experimental evidence at protein level	Skin-specific protein 32	0.79	0.9985	1	4	4	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0	1.1837962E7	0.0	0.0	0.0	0.0	0.0	3.3853492E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
